mack,ms,2000,null,VG54NAH,CBL-VG-CJ1939
mack,mr,1998,null,VG34,CBL-VG-BJ1708
mack,mr,1998,null,VG54NAH,CBL-VG-CJ1708
mack,le,2007,null,VG34,CBL-VG-BJ1708-9P
mack,le,2007,null,VG54NAH,CBL-VG-CJ1939
mack,gu,2006,null,VG34,CBL-VG-BJ1708-9P
mack,gu,2006,null,VG54NAH,CBL-VG-CJ1939
mack,cxn,2002,null,VG34,CBL-VG-BJ1708-9P
mack,cxn,2002,null,VG54NAH,CBL-VG-CJ1939
mack,cl,1996,null,VG34,CBL-VG-BJ1708
mack,cl,1996,null,VG54NAH,CBL-VG-CJ1708
mack,cl,1994,null,VG34,CBL-VG-BJ1708
mack,cl,1994,null,VG54NAH,CBL-VG-CJ1708
ALL,ALL,2017,paccar mx/mx-13,VG54NAH,CBL-VG-HJ1939-PAC
ALL,ALL,2018,paccar mx/mx-13,VG54NAH,CBL-VG-HJ1939-PAC
ALL,ALL,2016,paccar mx-11,VG54NAH,CBL-VG-HJ1939-PAC
ALL,ALL,2017,paccar mx-11,VG54NAH,CBL-VG-HJ1939-PAC
ALL,ALL,2018,paccar mx-11,VG54NAH,CBL-VG-HJ1939-PAC
ALL,ALL,2017,paccar mx/mx-13,VG34,NONE
ALL,ALL,2018,paccar mx/mx-13,VG34,NONE
ALL,ALL,2016,paccar mx-11,VG34,NONE
ALL,ALL,2017,paccar mx-11,VG34,NONE
ALL,ALL,2018,paccar mx-11,VG34,NONE
