907,"BRACS, BRAK1, BRAK2, BRAK3, BRAPS, BRARN, BRASP",TIM,Brazil,"724 02, 724 99, 724 03, 724 04"
98302,"TLSK9, TLSTL",Timor Telecom,East Timor,514 02
646602,NLTSM,Tismi Mobile,Netherlands,204 28
98402,IRNKI,TKC,Iran,432 14
19015,MOZ01,Tmcel (Moçambique Celular),Mozambique,643 01
1,"USA16, USA27, USA31, USA58, USAD1, USAKA, USAKB, USAKC, USAKI, USAKL, USAKM, USAKN, USAKO, USAKP, USAKQ, USAKR, USASC, USAST, USAW0, USAW1, USAW2, USAW3, USAW4, USAW5, USAW6",T-Mobile,United States,"310 160, 310 240, 310 250, 310 270, 310 310, 310 580, 310 660, 310 800, 310 490, 310 026, 310 049, 310 016, 310 024, 310 025, 310 027, 310 031, 310 260, 310 022, 310 023, 310 200"
17697,"AUTAT, AUTK4, AUTK8, AUTK9, AUTMM, AUTTR",T-Mobile Austria,Austria,"232 03, 232 13, 232 07"
12469,"CZEK9, CZERM",T-Mobile Czech,Czech Republic,230 01
15297,"AAZK8, AAZTD, D00D1, DEUD1, DEUK9",T-Mobile DE,Germany,"262 01, 901 40"
18099,"MKDK8, MKDMM",T-Mobile Macedonia,Macedonia,294 01
17655,YUGTM,T-Mobile (Monet),Serbia and Montenegro,220 04
88102,"MNEK9, MNETM",T-Mobile Montenegro,Montenegro,297 02
1408,"NLDDT, NLDK8, NLDK9, NLDPN",T-Mobile NL,Netherlands,"204 20, 204 16"
165901,"RUS27, RUSK3, RUSN7",TMT LLC,Russian Federation,250 27
323702,"TKM02, TKMAA, TKMK8",TM TM Cell,Turkmenistan,"438 02, 439 02"
98202,"MWICP, MWIK9",TNM (Telekom Networks Malawi),Malawi,650 01
18807,"TGOK8, TGOTC",Togo Telecom (Cell),Togo,"267 01, 615 01"
5049302,"THAK6, THATC",TOT Thailand,Thailand,520 15
994501,SGPT1,TPG Telecom,Singapore,525 10
93102,LAOTL,TPlus Digital (Tigo),Laos,457 08
550302,"AAZTR, FRATR",Transatel,France,"208 22, 901 037"
141901,CZETT,Travel Telek,Czech Republic,230 05
76002,DOMAC,Trilogy Dominicana,Dominican Republic,370 04
190102,"UKRK6, UKRUT",Trimob (Utel),Ukraine,255 07
99801,TZATR,Tritel,Tanzania,640 01
18713,"THACA, THACO",True Move,Thailand,"520 99, 520 04"
556402,GBRTR,Truphone,United Kingdom,234 25
1364,USASP,TSI PUBLIC USA,United States,"310 120, 311 870, 311 490"
18327,"TTO12, TTOK9",TSTT,Trinidad and Tobago,374 12
82502,"CPVK9, CPVTM",T+ Telecomunicações,Cape Verde,625 02
98502,TJKTT,TT Mobile (MLT),Tadjikistan,436 03
94902,"TUNK9, TUNTA",Tunisiana (Orascom),Tunisia,605 03
18757,"TUNLM, TUNTT",Tunisie Telecom,Tunisia,"605 08, 605 06, 605 02"
115,"TR0TC, TURTC, TURTK",Turkcell,Turkey,286 01
12749,"TR0Y0, TURAC, TURIS, TURK8, TURK9",Turk Telecom (Avea),Turkey,"286 04, 286 03"
18097,"SVNK9, SVNVG",Tusmobil,Slovenia,293 70
18737,"NZLK9, NZLNH, NZLTI",Two Degrees Mobile,New Zealand,530 24
98602,"BDIK7, BDITL",UCOM  Burundi,Burundi,642 82
86302,"UGAK8, UGALM, UGATL",Uganda Telecom,Uganda,641 11
18477,"JORK9, JORUM",Umniah,Jordan,416 03
137802,"MYSK7, MYSMI",uMobile,Malaysia,502 18
190602,"INDEA, INDEB, INDEE, INDEN, INDEO, INDEW, INDHN, INDMM, INDMW, INDNH, INDNJ, INDNP, INDNR, INDNW, INDSA, INDTA, INDTT, INDUB, INDUD, INDUK, INDUT, INDWG, INDWM",Uninor,India,"405 813, 405 926, 405 815, 405 816, 405 817, 405 818, 405 819, 405 820, 405 821, 405 822, 405 844, 405 875, 405 876, 405 877, 405 879, 405 880, 405 925, 405 927, 405 928, 405 929, 405 878, 405 814"
12833,"USA23, USAK8, USAUN",Union Telephone,United States,"310 002, 310 020"
196202,SURUQ,Uniqa,Suriname,
18815,"AGOK9, AGOUT",Unitel Angola,Angola,631 02
18589,UZBDU,Unitel (Beeline),Uzbekistan,434 04
98702,"MNGK7, MNGMN",Unitel Mongolia,Mongolia,428 88
646302,"STPK8, STPUT",Unitel STP,Saint Tome and Principe,626 02
87602,"UZB07, UZBK8", Universal Mobile Systems (Uzdunrobita),Uzbekistan,434 07
1851102,BELML,Unleashed,Belgium,206 30
574502,"NLDUP, NLDZI",UPC (Liberty Global),Netherlands,204 18
1850802,"CHEPT, CHEUC, CHEUP",UPC Switzerland,Switzerland,228 53
98802,"UKRK7, UKRRS",URS (Beeline),Ukraine,255 02
132001,"GABAZ, GABK5",USAN,Gabon,628 04
169702,"USAUC, USAUD",US Cellular,United States,"310 730, 311 580"
99901,"ANTK8, ANTUT",UTS N.V. (Setel),Netherlands Antilles,"340 03, 356 07, 362 91"
632602,"UZB00, UZBK7",Uzbektelecom,Uzbekistan,434 08
98902,UZBUM,Uzmacom,Uzbekistan,434 02
1851902,USAVC,Vanu-Coverage,United States,312 060
13883,BLRMD,Velcom (Mobilkom),Belarus,257 01
87002,"ARM01, ARMK8",Veon (Armentel),Armenia,283 01
18015,"GEOK8, GEOMT",Veon Georgia (Mobitel),Georgia,282 04
91,"USAFC, USAK4, USAKU, USAVM, USAVZ, USAWA, USAWW",Verizon (Alltel - Rural),United States,"310 890, 310 590, 311 480, 311 270"
594501,USAVT,Vermont Telephone Company,United States,311 990
13071,"USACI, USAJ7",Viaero,United States,310 450
75702,"CANK6, CANVT",Videotron,Canada,"302 520, 302 500"
190502,"VNMK9, VNMVM",Vietnamobile (Hanoi Telecom),Vietnam,452 05
574702,"PERK8, PERVG, PERVT",Viettel,Peru,716 15
192501,"BDIK5, BDIVG, BDIVT",Viettel Burundi,Burundi,642 08
18605,"LAOLA, VNMK8, VNMVT",Viettel Mobile,Vietnam,452 04
588302,"CMRK9, CMRVG, CMRVT",Viettel (Nexttel),Cameroon,624 04
1649702,"TZAK6, TZAVG, TZAVT",Viettel Tanzania,Tanzania,640 09
1651002,"TLSK8, TLSVG, TLSVT",Viettel Timor,East Timor,514 03
87902,"ISLK8, ISLMS, ISLVW",Viking Wireless (IMC),Iceland,"274 04, 901 42"
12549,"RUS28, RUSBD, RUSK6, RUSSS, RUSST",Vimpelcom (Beeline),Russian Federation,"250 47, 250 99"
13355,"SRBK9, SRBNO",VipMobile (Mobilkom),Serbia and Montenegro,"220 05, 220 09, 220 11"
15649402,PYFVT,VITI SAS,Polynesia (French),547 05
163802,BHRST,Viva Bahrain,Bahrain,426 04
132201,SSDVC,Vivacell (Networks of the World),South Sudan,659 04
99202,SDNCV,Vivacell Sudan,Sudan,634 05
13111,BGRVA,Vivacom (Vivatel),Bulgaria,284 03
12709,"BRAK4, BRAK5, BRAK6, BRAK9, BRATC, BRAV1, BRAV2, BRAV3",Vivo,Brazil,"724 06, 724 10, 724 19, 724 23, 724 28, 724 11"
18603,"VNMK6, VNMVI",VNPT (Vinaphone),Vietnam,452 02
19069,"ZA0VC, ZAFM1, ZAFVC",Vodacom,South Africa,655 01
82302,"CODK6, CODVC",Vodacom Congo,"Congo, The Democratic Republic of the",630 01
99102,"LSOK9, LSOVL",Vodacom Lesotho,Lesotho,651 01
84602,MOZVC,Vodacom Mozambique,Mozambique,643 04
86202,"TZAM1, TZAVC",Vodacom Tanzania,Tanzania,640 04
17495,"GR0PF, GRCCT, GRCM1, GRCPF",Vodafone,Greece,"202 14, 202 05"
87702,"ALBM1, ALBVF",Vodafone Albania,Albania,276 02
18655,"AUSK8, AUSVF",Vodafone Australia,Australia,505 03
17667,"CZECM, CZEM1",Vodafone Czech Republic,Czech Republic,230 03
1360,"D00D2, DEU42, DEU43, DEUD2, DEUMV",Vodafone D2,Germany,"262 02, 262 42, 262 43"
18745,"EGYK8, EGYMS, EGYVF",Vodafone Egypt,Egypt,602 02
18057,FROKA,Vodafone Faroe Islands,Faroe Islands,288 02
18739,"FJIK9, FJIVF",Vodafone Fiji,Fiji,542 01
18793,"GHAGT, GHAM1",Vodafone Ghana (ONEtouch),Ghana,620 02
12628,"HUNM1, HUNVR",Vodafone Hungary,Hungary,216 70
17915,"IS0TL, ISL03, ISLTL",Vodafone Iceland,Iceland,274 02
18415,"INDBK, INDBM, INDBT, INDCC, INDE1, INDE5, INDE6, INDE7, INDF1, INDHA, INDHM",Vodafone India,India,"404 11, 404 46, 404 20, 404 43, 404 27, 404 05, 404 30"
17909,"IRLEC, IRLM1",Vodafone Ireland,Ireland,272 01
17919,"MLTM1, MLTTL",Vodafone Malta,Malta,278 01
1849802,"AAZK9, AAZVF",Vodafone Malta M2M,Malta,901 28
1849902,MLTMA,Vodafone Malta Maritime,Malta,901 19
17855,"UKRK5, UKRUM",Vodafone (MTS),Ukraine,255 01
18735,"NZLBS, NZLM1",Vodafone New Zealand,New Zealand,530 01
14246,"NLDLT, NLDM1",Vodafone NL,Netherlands,204 04
17657,"I00OM, ITAM1, ITAOM",Vodafone Omnitel,Italy,222 10
17903,"P00TL, PRTM1, PRTTL",Vodafone Portugal,Portugal,268 01
185702,"QATB1, QATK9",Vodafone Qatar,Qatar,427 02
17661,"ROMM1, ROMMF",Vodafone Romania,Romania,226 01
865,"E00AT, ESPAT, ESPM1, ESPM2, ESPON, ESPVV",Vodafone Spain,Spain,"214 18, 214 06, 214 01"
93,"TR0TS, TURM1, TURTS, TURVK",Vodafone (Tel SIM),Turkey,286 02
176401,UGAAA,Vodafone Uganda,Uganda,641 06
141,"GB0VF, GBRM1, GBRVB, GBRVF",Vodafone UK,United Kingdom,"234 15, 234 08"
639902,,Voiceworks,Netherlands,204 03
165701,"RUS84, RUSK4",V-Tell,Russian Federation,250 48
518302,"CHLK7, CHLVT",VTR Movil,Chile,730 08
137902,"MARK8, MARM3",Wana,Morocco,604 02
18459,,Warid Telecom,Pakistan,
141702,"UGAK9, UGAWT",Warid Telecom (Uganda),Uganda,641 22
18543,KWTNM,Wataniya Telecom,Kuwait,419 03
82602,DZAWT,Wataniya Telecom Algerie,Algeria,603 03
18643,"MDVK9, MDVWM",Wataniya Telecom Maldives,Maldives,472 02
201702,GUMWR,Wave Runner,Guam,310 400
641802,MYSP1,webe,Malaysia,"502 011, 502 153"
164102,USAHM,Westlink,United States,
117601,CANWT,Wightman Telecom,Canada,302 940
166002,USAWK,Wilkes Cellular,United States,311 150
1849702,RUS82,WIN,Russian Federation,250 32
17659,, Wind (H3G),Italy,
17497,"GR0SH, GRCK8, GRCK9, GRCQT, GRCSH",Wind Hellas Telecom,Greece,"202 10, 202 09"
87,"I00WI, ITAH3, ITAWI",Wind Tre S.p.A. ,Italy,"222 99, 222 88"
1852602,ZAF38,Wireless Business Solutions,South Africa,655 38
159601,,Wireless Maingate,Sweden,240 15
107701,"BMU01, PDN01",WMS GSM (AT&T),United States,901 018
117701,"CHLK8, CHLN3, CHLNC",WOM (Nextel Chile),Chile,730 09
157601,MLTWF,Worldfone,Malta,"204 807, 278 11"
18701,IDNEX,XL (Excelcom),Indonesia,510 11
18475,JORXT,XPress,Jordan,416 02
17621,ESPXF,Yoigo,Spain,"214 23, 214 04"
317702,YEMYY,Y Telecom,Yemen,421 04
8249202,MYSYC,YTL Communications,Malaysia,502 152
18479,"JORFL, JORK8",Zain,Jordan,416 01
18579,"BHRK9, BHRMV",Zain BH,Bahrain,426 02
18979,"UGACE, UGAK7",Zain (Celtel Uganda),Uganda,641 01
18535,"IRQAT, IRQK7, IRQK8, IRQOR",Zain IQ,Iraq,"418 30, 418 20"
18539,"KT0MT, KWTK8, KWTMT",Zain Kuwait,Kuwait,419 02
19063,"MW001, MWI01, MWICT, MWIK8",Zain Malawi,Malawi,650 10
85502,"SAUK9, SAUZN",Zain Saudi Arabia,Saudi Arabia,420 04
121701,"SSDK8, SSDZS",Zain SS,South Sudan,659 06
18895,"SDNK9, SUDMO",Zain Sudan (Mobitel),Sudan,634 01
18799,"TCDCT, TCDK8",Zain Tchad (Celtel),Chad,622 01
139601,"ZMBCZ, ZMBK8",Zamtel,Zambia,645 03
18975,"TZAK9, TZAZN",Zanzibar Telecom,Tanzania,640 03
16778,"RUS07, RUS54",Zao Smarts (PJSC Smarts),Russian Federation,"250 54, 250 07"
9649102,REUMZ,Zeop Mobile,Reunion,647 04
